,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
7765,-118.11,33.91,23.402864048983446,8.223355453766313,5.985443921514188,8.770973435168557,6.063294122941772,1.9351768995564576,50.42140244167934,2.550028457969111,-2.440376893656198,1.182698882447636,1,0,0,0,0
7766,-118.11,33.91,17.870492185789697,9.410994755344378,7.452443182016664,10.139226077816646,7.560906725029527,1.6618227245394332,48.3342153235885,2.0804928386967014,-1.970454128100372,0.9226386228903081,1,0,0,0,0
7767,-118.1,33.91,23.402864048983446,7.415904340656237,5.468331547381483,8.10079014173356,5.555348363501104,1.0871480118286756,49.04737590173119,2.140069923943931,-2.0869421459671718,1.1769349988070672,1,0,0,0,0
7768,-118.09,33.91,11.38294044793899,9.683297432476811,7.812284332756167,10.589701660619275,7.583766668528301,1.5607328578476194,48.718912474344805,2.4100576784619436,-1.8482173231061303,1.1038496494275853,1,0,0,0,0
7769,-118.09,33.91,27.293653712285593,9.072353711262853,6.994444516821737,10.32925679411881,7.049811874792361,1.4208945749085546,47.44137906616649,2.3177435969554834,-2.1466343281101214,1.2920134866470183,1,0,0,0,0
7770,-118.09,33.91,28.83797942768524,8.934048541042614,6.662030825990748,9.717413944066651,6.7728000646718165,1.6495852258194286,48.90385434062262,2.5209590678596423,-2.4273253013955234,1.1897708393179443,1,0,0,0,0
7771,-118.09,33.92,28.066618928875407,9.42090563598281,7.280539234701499,10.517434029395947,7.462579878823061,1.5396509909224743,49.163660087303484,2.2226807679008997,-2.206678213972614,1.1410973138855183,1,0,0,0,0
7772,-118.1,33.91,28.066618928875407,9.081784574871165,6.960935685893363,10.150319986166034,7.031569956936438,1.938752889399216,49.0862503847796,2.3562396837248767,-2.203955043524058,1.2278384590964762,1,0,0,0,0
7773,-118.08,33.91,28.83797942768524,9.04275570669842,6.790724191768728,9.92031100438493,7.040717357318448,1.9805454808063605,49.285312629073026,2.2899894782184433,-2.3895494087145845,1.1247642796522952,1,0,0,0,0
7775,-118.09,33.9,28.83797942768524,8.680219737720257,6.702822173841365,9.453841821916717,6.8621998742286,1.5476313777447517,48.67226979487381,2.048285222226818,-2.0385520349155333,1.0220753378148033,1,0,0,0,0
7776,-118.09,33.9,29.607782990246136,8.549878325640837,6.384307765985282,9.243936657441571,6.514188505532783,1.7036950555490673,49.06034670138823,2.351790435540843,-2.30660383435161,1.1310545110966892,1,0,0,0,0
7777,-118.1,33.91,28.066618928875407,9.138128221537519,6.917975732678203,9.87047104794159,6.941904577057564,1.3616372272136288,48.738851862561404,2.5648803511710927,-2.336846805926702,1.1594837551617523,1,0,0,0,0
7778,-118.08,33.91,24.184681972588397,10.175527830056277,8.474453330089474,11.767874007066775,8.5941104432785,1.1885643700791872,49.12501153355194,1.7552664554641335,-1.6307741033863237,1.0336218611414225,1,0,0,0,0
7779,-118.07,33.91,23.402864048983446,9.694879868432995,7.727258716549834,11.087911411894195,7.83550732549744,1.3312385042385302,48.70560280334385,2.089900421135811,-1.966388636943203,1.1706033058211183,1,0,0,0,0
7780,-118.08,33.91,14.653156284114036,9.063817628533483,7.199486905564991,10.089398638873616,7.22555201362551,1.2037070556918406,47.859996789558096,2.06919472783429,-1.870831398824244,1.092627289761057,1,0,0,0,0
7782,-118.06,33.91,17.07047637055554,9.974559814274244,8.032214483877002,10.514760881946987,8.026553301657762,1.3342581553881734,50.065261221627686,2.2017236423444912,-1.9208342975903405,0.8210653610208402,1,0,0,0,0
7783,-118.06,33.91,28.83797942768524,8.847021445782836,6.662030825990748,9.554504524389445,6.810235415340248,1.849485415308184,49.61270131618625,2.343957771213514,-2.310319445785566,1.097160553270163,1,0,0,0,0
7784,-118.07,33.91,28.066618928875407,9.589578099409511,7.424574088165552,10.605159182126878,7.459079503638223,1.6397961398370546,48.60535001612083,2.4556905966037936,-2.228165048364198,1.1795593902998165,1,0,0,0,0
7785,-118.05,33.9,32.67229426642248,7.536182058598041,5.645033244377802,8.904196538617562,5.694044452824819,0.6761618444175521,45.78293149958385,2.1095583748451996,-1.9993423741476604,1.4557124214398613,1,0,0,0,0
7786,-118.05,33.9,28.83797942768524,8.461614796835617,6.415157442074111,9.68817958414192,6.607300133890756,1.3287861796095357,48.42294922435775,2.101004049123559,-2.1466714600052668,1.2712163115289643,1,0,0,0,0
7787,-118.06,33.9,29.607782990246136,8.613247952767058,6.571452315398714,9.497270054008494,6.589122861477445,1.7696458382078961,48.6254616383919,2.3331318184854903,-2.129499503015764,1.1993851718562039,1,0,0,0,0
7788,-118.06,33.89,21.045321857171547,9.755292009284842,7.256323113063693,10.579336161218546,7.534377370814027,1.9781862308680844,52.271604894094494,2.5799372320590424,-2.686019592027449,1.1270221395137066,1,0,0,0,0
7789,-118.07,33.89,23.402864048983446,8.583824400333476,6.352798043496598,9.666481015030614,6.501336429192014,1.8075384682829225,50.33913388859725,2.4184456033108193,-2.3980023260235526,1.3218513402891878,1,0,0,0,0
7790,-118.07,33.89,13.841070387868887,9.58615274966185,7.658959239078179,11.11872272123866,7.732364665690172,1.282343239861496,48.811706617637896,2.0836265515963466,-1.9218229917917673,1.2390239334811681,1,0,0,0,0
7793,-118.08,33.89,28.066618928875407,8.494792525145845,6.757150973890616,10.409288193337487,6.804942345627385,1.3296040158962632,45.35774698951343,1.8844001838815292,-1.7424917084524492,1.4583583583826445,1,0,0,0,0
7794,-118.08,33.89,29.607782990246136,8.601800573234154,6.598670430701526,9.699921885091742,6.520574426750781,1.3676043130918134,48.327364711826725,2.4159436943700503,-2.0780336651490248,1.3251263204294321,1,0,0,0,0
7795,-118.07,33.9,31.142897273611784,9.766986336010218,7.664320810627237,10.950404172131996,7.7500160913238,1.5918200378855836,49.027895926768316,2.2956228854541036,-2.1342919181724764,1.161356287889547,1,0,0,0,0
7796,-118.07,33.9,33.4349433561374,8.40468689598032,6.396725237633672,9.256038323412502,6.539574458078258,1.5856955586924153,48.93660949997311,2.1169493693831396,-2.098073509706752,1.1216644034302468,1,0,0,0,0
7797,-118.07,33.9,35.715103134601705,9.2459986464572,7.035312514411843,10.056629486188596,7.107679632088037,1.8395551452522687,49.35523928747373,2.4767509556016,-2.3153156420454146,1.1453535306187688,1,0,0,0,0
7798,-118.08,33.9,34.95631566651123,8.620833029156852,6.474986570588079,9.149568508052573,6.595205799318672,1.7020770533941842,49.29805383858943,2.335035119124785,-2.272984329027254,1.0410375543506152,1,0,0,0,0
7799,-118.08,33.9,33.4349433561374,9.23920075453993,7.110049986841745,10.014953183888622,7.237676163538276,1.4731472962758967,48.831506631016765,2.284738110454903,-2.204137453438289,1.0534818440063283,1,0,0,0,0
7800,-118.09,33.9,29.607782990246136,8.595404335729446,6.593266549410735,9.172312557903215,6.625265655694654,1.6476793664244738,48.32051051816429,2.2572752559396685,-2.077130921581248,1.0336755749194337,1,0,0,0,0
7801,-118.09,33.9,26.519033079169297,10.207225874347664,8.071915470596505,11.599721717884872,8.186509074772392,1.3100313777762151,49.798007007933364,2.2944290497861446,-2.1496065463354976,1.1858025354956887,1,0,0,0,0
7802,-118.1,33.9,34.196272856783104,8.706700892645056,6.509755068919082,9.256038323412502,6.648898990913524,1.7402238322195136,49.150789701286335,2.378359615863088,-2.3385563474391544,1.0577530792500534,1,0,0,0,0
7803,-118.1,33.9,31.908291024388724,9.33183110718287,7.129121155309701,10.13604589520615,7.277434157754922,1.7696458382078961,49.69331417830757,2.355635773241851,-2.2978226760278324,1.083273420708854,1,0,0,0,0
7804,-118.08,33.89,32.67229426642248,8.130917044491907,5.985443921514188,8.789251784264252,6.195114783250848,1.5374056193835217,49.247015833433295,2.2228267712633656,-2.312539598415622,1.1130630867561844,1,0,0,0,0
7805,-118.09,33.89,33.4349433561374,8.599245233283584,6.340002728088347,9.085037063400888,6.380542220058126,1.521168130795245,49.5002781275474,2.621695599460033,-2.437881621864999,1.1379662359495155,1,0,0,0,0
7806,-118.09,33.89,33.4349433561374,8.381315142996105,7.334492795781486,9.108502745776653,6.481854208082168,1.6634435902521165,49.04737590173119,2.1646724105490653,-2.2722362736808486,1.0891160802883557,1,0,0,0,0
7807,-118.09,33.89,21.833262245114646,10.241082669515466,8.375276071662059,11.542820821894855,8.439706164893801,1.2912748625877342,49.189363598695,2.0155964886396953,-1.817012221622703,1.026254582714164,1,0,0,0,0
7808,-118.1,33.89,27.293653712285593,9.599130562875652,7.3378026494655835,10.506721882305293,7.514189198276987,1.7938956239284465,50.35680477270174,2.391742279789572,-2.3586531584948403,1.1078009267237623,1,0,0,0,0
7809,-118.1,33.9,29.607782990246136,8.481054745155362,6.253999649562596,9.236641494816777,6.394444718098691,1.8727717201602119,48.884162311990586,2.4283777623058502,-2.4011588652200233,1.197366024941155,1,0,0,0,0
7810,-118.1,33.9,29.607782990246136,8.06362105916591,6.057372326086717,9.167280002766764,6.226347735922426,1.4888671314461086,48.51784305168701,2.0871708052353535,-2.1202301145721556,1.2640348466968208,1,0,0,0,0
7811,-118.1,33.89,28.83797942768524,8.013934054256575,5.774034508750606,8.442530200963557,5.820826528320022,1.862481932243867,50.149200650827474,2.6123386018723647,-2.4630601787819972,1.1764493423743618,1,0,0,0,0
7812,-118.1,33.89,28.066618928875407,8.385724387463243,6.260797335840595,8.786216865042727,6.241725978949864,1.4838298139489643,49.90189240791013,2.5179268250319136,-2.262030737018812,1.0839804448959702,1,0,0,0,0
7813,-118.11,33.9,28.066618928875407,9.828366388190902,7.521456861204021,10.482426891694116,7.603106112307222,1.7927017421213256,50.297812322482116,2.583992041255756,-2.4042724284051715,1.0476432015351926,1,0,0,0,0
7814,-118.11,33.9,21.045321857171547,10.563001115155535,8.39392399966637,11.547898304911731,8.536951520110552,1.4531810026306322,50.95567274664843,2.297875384384785,-2.1716375330701556,0.9752534298683044,1,0,0,0,0
7815,-118.11,33.89,28.066618928875407,8.585115326540892,6.219529504021084,9.246362665733194,6.570728602778462,1.7563253156025056,51.43735234092491,2.3201311486434566,-2.598302999690402,1.099152811689556,1,0,0,0,0
7816,-118.11,33.88,28.066618928875407,9.110668429770318,6.8235618131211115,9.466965296239087,6.794301888254273,1.4848757906272234,54.86607465237148,2.7474631181681306,-2.43408046453093,1.0675291758405434,1,0,0,0,0
7817,-118.11,33.89,27.293653712285593,9.770661844614647,7.787753659213318,10.59357620179298,7.827157471433941,1.3358066980801335,53.06885569771398,2.1980563265351627,-1.981421864139148,0.9689156763399976,1,0,0,0,0
7818,-118.11,33.9,28.066618928875407,8.806117065463344,6.651656225885625,9.891973712956966,6.613311915995168,1.9681763874445075,49.90189240791013,2.5730513617154047,-2.2706630391932703,1.3535340891071743,1,0,0,0,0
7819,-118.11,33.9,28.83797942768524,8.832770842779446,6.697783821102477,9.18733684835869,6.826007506015542,1.9872376371876341,50.20884071509757,2.3020319944240937,-2.2415298992449157,0.9216719319215771,1,0,0,0,0
7820,-118.11,33.91,28.83797942768524,8.517870857051427,6.439380769619495,8.831268811283602,6.428657273138178,1.5910468475717017,50.79129731430313,2.4307846819620984,-2.1867467461594567,0.9932800335810507,1,0,0,0,0
7821,-118.12,33.91,28.83797942768524,8.923689668432619,6.6306877209141994,9.189830278101171,6.734440608719227,1.480351154051338,51.5834946271879,2.562873140982068,-2.458646341321165,0.9771874864452517,1,0,0,0,0
7822,-118.12,33.91,28.83797942768524,9.465131699142397,7.162857927271314,9.780342759326492,7.3390494581996775,1.2493522602030331,52.07025850961114,2.452803205742766,-2.426420070699682,0.8907431840352465,1,0,0,0,0
7823,-118.13,33.9,30.37607472302157,8.967757481313495,6.651656225885625,9.375597626437497,6.756476197494967,1.8776701982881618,50.705496481308515,2.593999860578404,-2.4884796655154364,1.0486572914004917,1,0,0,0,0
7824,-118.13,33.91,28.83797942768524,9.400252506577036,6.878236032954331,9.556594607862559,6.966002063024142,1.7943352789626772,50.64799582712404,2.9171818234398077,-2.755415261993212,1.0076706694202286,1,0,0,0,0
7825,-118.14,33.91,29.607782990246136,8.291933747981137,6.02584390105236,8.711973684628836,6.163223401692517,1.7563253156025056,49.87752068607756,2.499078204932746,-2.476134134974809,1.096500177006886,1,0,0,0,0
7826,-118.14,33.9,21.045321857171547,9.531752680356156,7.44937139695219,10.006519993520643,7.466072628026849,1.4878235526437706,52.5406954335512,2.3666008798276406,-2.122547849263774,0.9184496532799487,1,0,0,0,0
7827,-118.14,33.91,27.293653712285593,9.237496738615606,7.249333186766371,9.68621617402381,7.376383459662042,1.2792290837067175,50.071274179031136,2.0967892949283082,-2.018197295266242,0.8258763274931616,1,0,0,0,0
7828,-118.14,33.91,25.7427031414777,9.410994755344378,7.452443182016664,10.35098311444821,7.473035385586515,1.300200895913934,51.41011930745541,2.1956528391129826,-1.970454128100372,1.064824927168279,1,0,0,0,0
7829,-118.15,33.91,28.066618928875407,9.079902890585362,7.023167579082632,10.2446610390852,7.098914004540727,1.6426326472506287,48.96928393781319,2.2600867051963007,-2.1178500786221406,1.229716528254564,1,0,0,0,0
7830,-118.15,33.91,30.37607472302157,8.242803685019616,6.274298810439694,9.217060795096284,6.408221787434157,1.2339730419110324,47.895459501385936,2.079122410874167,-2.055705994695822,1.1807235571306118,1,0,0,0,0
7831,-118.15,33.9,16.267684048495404,9.967525789650063,8.10661146439756,10.956989770617419,8.124840911587402,1.165361037633637,47.69560905872115,2.0671947223829874,-1.823094983494749,0.9567052864318409,1,0,0,0,0
7832,-118.16,33.9,22.61908259169376,9.709560086217568,7.841222220644068,11.486217242997954,7.958462800393732,1.131127852245572,48.538088655533386,1.9540140789379388,-1.8437470143856831,1.2630264976866763,1,0,0,0,0
7833,-118.16,33.91,22.61908259169376,10.006108710934676,8.110643779480988,11.966027345564841,8.150243410437463,1.2291187778719026,46.370851947816384,2.0836070853732647,-1.862611399307959,1.3464438421112197,1,0,0,0,0
7834,-118.16,33.91,28.066618928875407,8.893257574837556,6.973588758125208,10.413493973046684,7.233645064504768,1.2903126979827522,47.65238026408324,1.8434770995688128,-1.9502614565008138,1.2250395199840127,1,0,0,0,0
7835,-118.15,33.91,28.066618928875407,7.5965760718120325,5.50318322258206,8.810369475928413,5.918792939354481,1.3805477637243073,46.85605813840917,1.8825062469770333,-2.2826046430369162,1.2850906016321266,1,0,0,0,0
7836,-118.15,33.91,20.255173792692997,9.465131699142397,7.747685383028191,10.80508988986216,7.717507018659514,0.94156264810251,47.80305434669198,1.950332082842806,-1.6754242315984245,1.1194414602204956,1,0,0,0,0
7837,-118.16,33.91,4.601603282191605,10.262065798735694,8.314452468498068,11.544514558790627,8.237287057021579,1.3127588101642116,47.65238026408324,2.2991505113438158,-1.9133503547180264,1.1365949543498672,1,0,0,0,0
7838,-118.17,33.9,9.723164292556651,10.353756236473611,8.554191735323519,12.104551841759287,8.520519023533327,1.1918082469505005,45.29704145485897,2.054765138831327,-1.7357431761250928,1.2053980137396387,1,0,0,0,0
7839,-118.17,33.91,33.4349433561374,8.168564736336053,5.993614577169273,9.18733684835869,6.316363087553761,1.5618411072983702,47.78163637941657,2.105002440942083,-2.352266047457364,1.2208329130743352,1,0,0,0,0
7840,-118.17,33.91,29.607782990246136,8.991828217486491,6.747418702265006,10.148738625901155,7.1379815624956695,1.6088498587232265,48.91041185171827,2.0906675435023967,-2.3828695890373983,1.1674813426621509,1,0,0,0,0
7841,-118.18,33.9,20.255173792692997,9.188149149606941,7.357513204696671,10.051670788906652,7.398371903536555,0.9863818988068201,48.42294922435775,2.005172687919067,-1.8228605146234826,0.9774862109445446,1,0,0,0,0
7842,-118.18,33.9,25.7427031414777,8.94433972882446,7.082941603625154,10.992869350926904,7.229603699301294,1.4686673523477822,47.82443703193438,1.9119761007863936,-1.8734690034068149,1.4591501375418083,1,0,0,0,0
7843,-118.18,33.9,25.7427031414777,8.030677142801338,6.415157442074111,9.604101319912196,6.41506401435195,1.1289614395568077,47.63793852827958,1.794985553204727,-1.614953423541987,1.3441326056716838,1,0,0,0,0
7844,-118.18,33.9,24.964606515078128,9.787705059018666,7.80984851098857,11.674542085035325,7.911445082918767,1.2878839217657954,48.141030290561325,2.1107912716099033,-1.974205084178216,1.3607163811778589,1,0,0,0,0
7847,-118.16,33.89,4.601603282191605,9.139942083587114,7.637326038460172,10.091024078798608,7.656675339032834,0.5869311151310818,47.78163637941657,1.6333439708721558,-1.443355522535251,0.8457651793364735,1,0,0,0,0
7849,-118.17,33.89,8.885887360480812,10.333043275840977,8.371862072981266,12.370178642644635,8.555023276439718,1.0838792802357058,48.805100022185975,1.9873599317615245,-1.9263353747821461,1.2883015453621018,1,0,0,0,0
7852,-118.15,33.88,19.46272313462678,10.585163656954924,8.698557661610268,11.724419534502992,8.82365476650788,1.0294824938347802,47.795918950946,1.9686714559049254,-1.8269476726628808,0.8909625702830991,1,0,0,0,0
7853,-118.15,33.89,26.519033079169297,9.966440940984949,7.89984553400044,11.415684529605555,8.08955863513972,1.4154217867483336,50.65951530321538,2.1103816237071498,-2.0760005792938507,1.1647776060683588,1,0,0,0,0
